5.0-7.5,SCHEDULED CASTE,14,WEST GODAVARI,111,637,620,65,684
5.0-7.5,SCHEDULED CASTE,15,KRISHNA,105,634,307,314,620
5.0-7.5,SCHEDULED CASTE,16,GUNTUR,99,583,387,85,472
5.0-7.5,SCHEDULED CASTE,17,PRAKASAM,192,1117,213,437,650
5.0-7.5,SCHEDULED CASTE,18,NELLORE,124,741,468,212,680
5.0-7.5,SCHEDULED CASTE,19,KADAPA,63,365,37,186,222
5.0-7.5,SCHEDULED CASTE,20,KURNOOL,903,5278,1192,2958,4150
5.0-7.5,SCHEDULED CASTE,21,ANANTHAPUR,456,2681,220,1824,2045
5.0-7.5,SCHEDULED CASTE,22,CHITTOOR,102,615,249,211,460
5.0-7.5,OTHERS,1,ADILABAD,6273,37611,4100,29755,33855
5.0-7.5,OTHERS,2,NIZAMABAD,2390,14233,11298,6814,18113
5.0-7.5,OTHERS,3,KARIMNAGAR,5119,30571,21971,5382,27353
5.0-7.5,OTHERS,4,MEDAK,5856,35164,9399,19387,28786
5.0-7.5,OTHERS,5,RANGAREDDY,4452,26811,4800,8158,12959
5.0-7.5,OTHERS,6,MAHABUBNAGAR,12803,76975,23589,39322,62911
5.0-7.5,OTHERS,7,NALGONDA,10088,60275,34736,18650,53386
5.0-7.5,OTHERS,8,WARANGAL,5223,31330,18671,9375,28045
5.0-7.5,OTHERS,9,KHAMMAM,4043,24180,15781,11400,27181
5.0-7.5,OTHERS,10,SRIKAKULAM,1756,10395,10616,5484,16100
5.0-7.5,OTHERS,11,VIZIANAGARAM,2491,14850,6102,8675,14776
5.0-7.5,OTHERS,12,VISAKHAPATNAM,1318,7800,4469,3885,8353
5.0-7.5,OTHERS,13,EAST GODAVARI,2629,15589,14129,6450,20579
5.0-7.5,OTHERS,14,WEST GODAVARI,4142,24754,34807,1417,36224
5.0-7.5,OTHERS,15,KRISHNA,4955,29678,22968,16524,39491
5.0-7.5,OTHERS,16,GUNTUR,5057,29709,24934,10387,35322
5.0-7.5,OTHERS,17,PRAKASAM,10562,63224,15474,34670,50145
5.0-7.5,OTHERS,18,NELLORE,5364,32207,24422,9475,33897
5.0-7.5,OTHERS,19,KADAPA,5102,30181,7184,20134,27318
5.0-7.5,OTHERS,20,KURNOOL,18686,112269,26456,76350,102806
5.0-7.5,OTHERS,21,ANANTHAPUR,18870,112921,19343,78651,97994
5.0-7.5,OTHERS,22,CHITTOOR,4514,26965,9298,8855,18153
5.0-7.5,SCHEDULED TRIBES,1,ADILABAD,2372,14197,300,10628,10928
5.0-7.5,SCHEDULED TRIBES,2,NIZAMABAD,44,261,54,114,168
5.0-7.5,SCHEDULED TRIBES,3,KARIMNAGAR,74,432,177,36,212
5.0-7.5,SCHEDULED TRIBES,4,MEDAK,258,1531,108,995,1103
5.0-7.5,SCHEDULED TRIBES,5,RANGAREDDY,196,1162,171,448,619
5.0-7.5,SCHEDULED TRIBES,6,MAHABUBNAGAR,647,3879,688,1972,2660
5.0-7.5,SCHEDULED TRIBES,7,NALGONDA,561,3326,1379,1085,2464
5.0-7.5,SCHEDULED TRIBES,8,WARANGAL,689,4153,2636,1105,3740
5.0-7.5,SCHEDULED TRIBES,9,KHAMMAM,1676,9964,2510,6278,8788
5.0-7.5,SCHEDULED TRIBES,10,SRIKAKULAM,119,699,134,335,468
5.0-7.5,SCHEDULED TRIBES,11,VIZIANAGARAM,314,1877,379,1357,1736
5.0-7.5,SCHEDULED TRIBES,12,VISAKHAPATNAM,3638,21890,5775,11046,16820
5.0-7.5,SCHEDULED TRIBES,13,EAST GODAVARI,1885,11338,2198,2742,4939
5.0-7.5,SCHEDULED TRIBES,14,WEST GODAVARI,334,1992,1562,548,2109
5.0-7.5,SCHEDULED TRIBES,15,KRISHNA,39,238,109,86,195
5.0-7.5,SCHEDULED TRIBES,16,GUNTUR,73,426,92,108,200
5.0-7.5,SCHEDULED TRIBES,17,PRAKASAM,48,276,81,86,168
5.0-7.5,SCHEDULED TRIBES,18,NELLORE,28,166,157,7,165
5.0-7.5,SCHEDULED TRIBES,19,KADAPA,22,128,48,51,99
5.0-7.5,SCHEDULED TRIBES,20,KURNOOL,192,1135,131,780,911
5.0-7.5,SCHEDULED TRIBES,21,ANANTHAPUR,302,1780,270,1139,1409
5.0-7.5,SCHEDULED TRIBES,22,CHITTOOR,29,166,41,78,119
5.0-7.5,ALL SOCIAL GROUPS,1,ADILABAD,9530,57118,4661,44451,49112
5.0-7.5,ALL SOCIAL GROUPS,2,NIZAMABAD,2515,14984,11570,7074,18644
5.0-7.5,ALL SOCIAL GROUPS,3,KARIMNAGAR,5397,32207,22810,5682,28492
5.0-7.5,ALL SOCIAL GROUPS,4,MEDAK,6365,38185,9846,21174,31019
5.0-7.5,ALL SOCIAL GROUPS,5,RANGAREDDY,4913,29558,5201,9240,14441
5.0-7.5,ALL SOCIAL GROUPS,6,MAHABUBNAGAR,14101,84707,25083,43303,68385
5.0-7.5,ALL SOCIAL GROUPS,7,NALGONDA,10915,65198,36736,20085,56820
5.0-7.5,ALL SOCIAL GROUPS,8,WARANGAL,6252,37520,22265,11282,33547
5.0-7.5,ALL SOCIAL GROUPS,9,KHAMMAM,5881,35101,18806,17955,36761
5.0-7.5,ALL SOCIAL GROUPS,10,SRIKAKULAM,1918,11354,10905,5905,16810
5.0-7.5,ALL SOCIAL GROUPS,11,VIZIANAGARAM,2858,17046,6567,10151,16718
5.0-7.5,ALL SOCIAL GROUPS,12,VISAKHAPATNAM,5006,29978,10331,15016,25348
5.0-7.5,ALL SOCIAL GROUPS,13,EAST GODAVARI,4600,27449,16660,9303,25962
5.0-7.5,ALL SOCIAL GROUPS,14,WEST GODAVARI,4664,27852,37530,2033,39563
5.0-7.5,ALL SOCIAL GROUPS,15,KRISHNA,5102,30569,23394,16927,40320
5.0-7.5,ALL SOCIAL GROUPS,16,GUNTUR,5327,31322,25707,10830,36537
5.0-7.5,ALL SOCIAL GROUPS,17,PRAKASAM,10827,64768,15774,35251,51026
5.0-7.5,ALL SOCIAL GROUPS,18,NELLORE,5562,33390,25219,9712,34931
5.0-7.5,ALL SOCIAL GROUPS,19,KADAPA,5187,30674,7269,20371,27639
5.0-7.5,ALL SOCIAL GROUPS,20,KURNOOL,19789,118732,27813,80096,107909
5.0-7.5,ALL SOCIAL GROUPS,21,ANANTHAPUR,19727,117990,19856,82078,101934
5.0-7.5,ALL SOCIAL GROUPS,22,CHITTOOR,4647,27759,9592,9147,18739
4.0-5.0,SCHEDULED CASTE,1,ADILABAD,1093,4811,164,4086,4250
4.0-5.0,SCHEDULED CASTE,2,NIZAMABAD,130,573,287,373,660
4.0-5.0,SCHEDULED CASTE,3,KARIMNAGAR,306,1344,842,274,1115
4.0-5.0,SCHEDULED CASTE,4,MEDAK,318,1403,353,838,1191
4.0-5.0,SCHEDULED CASTE,5,RANGAREDDY,345,1527,241,701,942
4.0-5.0,SCHEDULED CASTE,6,MAHABUBNAGAR,1162,5158,1220,3035,4255
4.0-5.0,SCHEDULED CASTE,7,NALGONDA,393,1739,696,584,1280
4.0-5.0,SCHEDULED CASTE,8,WARANGAL,575,2554,1186,1015,2201
4.0-5.0,SCHEDULED CASTE,9,KHAMMAM,259,1133,336,579,915
4.0-5.0,SCHEDULED CASTE,10,SRIKAKULAM,17,75,41,9,50
4.0-5.0,SCHEDULED CASTE,11,VIZIANAGARAM,73,320,122,55,177
4.0-5.0,SCHEDULED CASTE,12,VISAKHAPATNAM,36,159,43,57,101
4.0-5.0,SCHEDULED CASTE,13,EAST GODAVARI,101,450,158,204,362
4.0-5.0,SCHEDULED CASTE,14,WEST GODAVARI,100,443,304,20,324
4.0-5.0,SCHEDULED CASTE,15,KRISHNA,180,796,416,188,603
4.0-5.0,SCHEDULED CASTE,16,GUNTUR,220,967,527,123,649
4.0-5.0,SCHEDULED CASTE,17,PRAKASAM,338,1481,243,653,896
4.0-5.0,SCHEDULED CASTE,18,NELLORE,229,999,758,172,930
4.0-5.0,SCHEDULED CASTE,19,KADAPA,74,328,40,156,196
4.0-5.0,SCHEDULED CASTE,20,KURNOOL,1135,5063,1265,2998,4263
4.0-5.0,SCHEDULED CASTE,21,ANANTHAPUR,585,2598,208,1761,1969
4.0-5.0,SCHEDULED CASTE,22,CHITTOOR,131,578,140,221,362
4.0-5.0,OTHERS,1,ADILABAD,6692,29659,3787,23787,27574
4.0-5.0,OTHERS,2,NIZAMABAD,2968,13100,10004,7020,17023
4.0-5.0,OTHERS,3,KARIMNAGAR,6545,29009,23808,4609,28418
4.0-5.0,OTHERS,4,MEDAK,6313,27952,9352,15076,24428
4.0-5.0,OTHERS,5,RANGAREDDY,4732,20941,3796,6906,10702
4.0-5.0,OTHERS,6,MAHABUBNAGAR,14749,65567,21073,34218,55290
4.0-5.0,OTHERS,7,NALGONDA,11525,51062,29828,17237,47065
4.0-5.0,OTHERS,8,WARANGAL,6739,29915,17724,9682,27407
4.0-5.0,OTHERS,9,KHAMMAM,5118,22606,15541,10440,25980
4.0-5.0,OTHERS,10,SRIKAKULAM,2590,11459,13279,5513,18792
4.0-5.0,OTHERS,11,VIZIANAGARAM,3260,14454,7418,7818,15237
4.0-5.0,OTHERS,12,VISAKHAPATNAM,1502,6615,4400,3200,7600
4.0-5.0,OTHERS,13,EAST GODAVARI,3504,15456,15987,6514,22501
4.0-5.0,OTHERS,14,WEST GODAVARI,4710,20810,31908,1597,33505
4.0-5.0,OTHERS,15,KRISHNA,6321,27986,23506,15577,39083
4.0-5.0,OTHERS,16,GUNTUR,7419,32906,29461,11483,40944
4.0-5.0,OTHERS,17,PRAKASAM,11581,51353,13184,29144,42329
4.0-5.0,OTHERS,18,NELLORE,5665,25101,23405,6174,29579
4.0-5.0,OTHERS,19,KADAPA,6462,28666,7593,20093,27686
4.0-5.0,OTHERS,20,KURNOOL,18829,83777,18676,58516,77193
4.0-5.0,OTHERS,21,ANANTHAPUR,19378,85789,15251,61596,76846
4.0-5.0,OTHERS,22,CHITTOOR,5318,23533,8596,7870,16466
4.0-5.0,SCHEDULED TRIBES,1,ADILABAD,3925,16969,275,13245,13520
4.0-5.0,SCHEDULED TRIBES,2,NIZAMABAD,70,309,179,81,260
4.0-5.0,SCHEDULED TRIBES,3,KARIMNAGAR,140,618,339,98,437
4.0-5.0,SCHEDULED TRIBES,4,MEDAK,258,1152,172,781,953
4.0-5.0,SCHEDULED TRIBES,5,RANGAREDDY,286,1265,271,544,815
4.0-5.0,SCHEDULED TRIBES,6,MAHABUBNAGAR,1055,4664,1015,2150,3165
4.0-5.0,SCHEDULED TRIBES,7,NALGONDA,726,3214,1416,1158,2574
4.0-5.0,SCHEDULED TRIBES,8,WARANGAL,1152,5130,4118,1708,5826
4.0-5.0,SCHEDULED TRIBES,9,KHAMMAM,2565,11207,2500,7417,9918
4.0-5.0,SCHEDULED TRIBES,10,SRIKAKULAM,170,752,195,295,490
4.0-5.0,SCHEDULED TRIBES,11,VIZIANAGARAM,412,1806,566,1115,1682
4.0-5.0,SCHEDULED TRIBES,12,VISAKHAPATNAM,3508,15596,3343,9552,12894
4.0-5.0,SCHEDULED TRIBES,13,EAST GODAVARI,1851,8225,2143,2023,4165
4.0-5.0,SCHEDULED TRIBES,14,WEST GODAVARI,369,1641,1227,262,1489
4.0-5.0,SCHEDULED TRIBES,15,KRISHNA,64,284,67,82,150
4.0-5.0,SCHEDULED TRIBES,16,GUNTUR,159,704,309,258,567
4.0-5.0,SCHEDULED TRIBES,17,PRAKASAM,68,301,89,123,212
4.0-5.0,SCHEDULED TRIBES,18,NELLORE,56,247,100,69,168
4.0-5.0,SCHEDULED TRIBES,19,KADAPA,41,184,25,91,115
4.0-5.0,SCHEDULED TRIBES,20,KURNOOL,289,1278,98,764,863
4.0-5.0,SCHEDULED TRIBES,21,ANANTHAPUR,317,1389,69,994,1064
4.0-5.0,SCHEDULED TRIBES,22,CHITTOOR,37,164,13,90,103
4.0-5.0,ALL SOCIAL GROUPS,1,ADILABAD,11712,51449,4227,41123,45349
4.0-5.0,ALL SOCIAL GROUPS,2,NIZAMABAD,3170,13990,10472,7473,17945
4.0-5.0,ALL SOCIAL GROUPS,3,KARIMNAGAR,6994,30985,24994,4983,29977
4.0-5.0,ALL SOCIAL GROUPS,4,MEDAK,6899,30551,9884,16705,26590
4.0-5.0,ALL SOCIAL GROUPS,5,RANGAREDDY,5378,23800,4333,8156,12489
4.0-5.0,ALL SOCIAL GROUPS,6,MAHABUBNAGAR,16966,75389,23308,39403,62711
4.0-5.0,ALL SOCIAL GROUPS,7,NALGONDA,12648,56031,31958,18979,50937
4.0-5.0,ALL SOCIAL GROUPS,8,WARANGAL,8466,37599,23029,12405,35434
4.0-5.0,ALL SOCIAL GROUPS,9,KHAMMAM,7949,34978,18400,18441,36841
4.0-5.0,ALL SOCIAL GROUPS,10,SRIKAKULAM,2814,12451,13631,5839,19469
4.0-5.0,ALL SOCIAL GROUPS,11,VIZIANAGARAM,3752,16613,8111,9004,17115
4.0-5.0,ALL SOCIAL GROUPS,12,VISAKHAPATNAM,5063,22446,7828,12812,20640
4.0-5.0,ALL SOCIAL GROUPS,13,EAST GODAVARI,5493,24295,18425,8760,27185
4.0-5.0,ALL SOCIAL GROUPS,14,WEST GODAVARI,5232,23131,33659,1893,35551
4.0-5.0,ALL SOCIAL GROUPS,15,KRISHNA,6565,29066,23989,15847,39836
4.0-5.0,ALL SOCIAL GROUPS,16,GUNTUR,7879,34941,30494,12008,42502
4.0-5.0,ALL SOCIAL GROUPS,17,PRAKASAM,11999,53189,13521,29952,43473
4.0-5.0,ALL SOCIAL GROUPS,18,NELLORE,5976,26460,24410,6417,30828
4.0-5.0,ALL SOCIAL GROUPS,19,KADAPA,6578,29182,7659,20340,27999
4.0-5.0,ALL SOCIAL GROUPS,20,KURNOOL,20259,90144,20044,62287,82331
4.0-5.0,ALL SOCIAL GROUPS,21,ANANTHAPUR,20339,90044,15540,64564,80104
4.0-5.0,ALL SOCIAL GROUPS,22,CHITTOOR,5487,24280,8752,8181,16933
10.0-20.0,SCHEDULED CASTE,1,ADILABAD,149,1871,102,1226,1327
10.0-20.0,SCHEDULED CASTE,2,NIZAMABAD,11,153,49,77,125
10.0-20.0,SCHEDULED CASTE,3,KARIMNAGAR,21,269,160,31,192
10.0-20.0,SCHEDULED CASTE,4,MEDAK,35,466,45,254,299
10.0-20.0,SCHEDULED CASTE,5,RANGAREDDY,28,347,82,81,163
10.0-20.0,SCHEDULED CASTE,6,MAHABUBNAGAR,96,1204,160,541,701
10.0-20.0,SCHEDULED CASTE,7,NALGONDA,31,368,144,80,224
10.0-20.0,SCHEDULED CASTE,8,WARANGAL,61,770,243,324,567
10.0-20.0,SCHEDULED CASTE,9,KHAMMAM,22,269,104,79,184
10.0-20.0,SCHEDULED CASTE,10,SRIKAKULAM,0,0,0,0,0
10.0-20.0,SCHEDULED CASTE,11,VIZIANAGARAM,5,54,25,33,58
10.0-20.0,SCHEDULED CASTE,12,VISAKHAPATNAM,7,81,22,18,40
10.0-20.0,SCHEDULED CASTE,13,EAST GODAVARI,14,173,53,34,87
10.0-20.0,SCHEDULED CASTE,14,WEST GODAVARI,17,214,171,8,180
10.0-20.0,SCHEDULED CASTE,15,KRISHNA,22,315,136,146,282
10.0-20.0,SCHEDULED CASTE,16,GUNTUR,32,438,220,5,225
10.0-20.0,SCHEDULED CASTE,17,PRAKASAM,37,441,48,88,135
10.0-20.0,SCHEDULED CASTE,18,NELLORE,32,440,153,160,313
10.0-20.0,SCHEDULED CASTE,19,KADAPA,21,253,50,154,204
10.0-20.0,SCHEDULED CASTE,20,KURNOOL,51,636,107,338,446
10.0-20.0,SCHEDULED CASTE,21,ANANTHAPUR,55,763,16,419,435
10.0-20.0,SCHEDULED CASTE,22,CHITTOOR,17,244,89,79,168
10.0-20.0,OTHERS,1,ADILABAD,1284,16562,1701,11513,13214
10.0-20.0,OTHERS,2,NIZAMABAD,364,4694,2786,1473,4260
10.0-20.0,OTHERS,3,KARIMNAGAR,900,11498,6204,1645,7850
10.0-20.0,OTHERS,4,MEDAK,1467,18877,3615,9545,13160
10.0-20.0,OTHERS,5,RANGAREDDY,1138,14870,2157,3149,5306
10.0-20.0,OTHERS,6,MAHABUBNAGAR,3016,39558,9888,18582,28469
10.0-20.0,OTHERS,7,NALGONDA,1924,24188,9368,6903,16272
10.0-20.0,OTHERS,8,WARANGAL,1277,16713,5500,5431,10932
10.0-20.0,OTHERS,9,KHAMMAM,757,9672,4048,5010,9058
10.0-20.0,OTHERS,10,SRIKAKULAM,279,3516,1651,2262,3913
10.0-20.0,OTHERS,11,VIZIANAGARAM,432,5615,1501,2835,4336
10.0-20.0,OTHERS,12,VISAKHAPATNAM,238,3069,1438,871,2309
10.0-20.0,OTHERS,13,EAST GODAVARI,404,5275,2879,1800,4679
10.0-20.0,OTHERS,14,WEST GODAVARI,636,7891,7347,787,8134
10.0-20.0,OTHERS,15,KRISHNA,580,7290,3022,3906,6928
10.0-20.0,OTHERS,16,GUNTUR,364,4635,2866,1231,4097
10.0-20.0,OTHERS,17,PRAKASAM,1846,23281,3407,11914,15321
10.0-20.0,OTHERS,18,NELLORE,1659,21300,7429,7304,14733
10.0-20.0,OTHERS,19,KADAPA,796,9816,1655,6153,7807
10.0-20.0,OTHERS,20,KURNOOL,3776,47700,9359,32683,42042
10.0-20.0,OTHERS,21,ANANTHAPUR,3835,50212,8899,33943,42843
10.0-20.0,OTHERS,22,CHITTOOR,890,11490,3016,3671,6686
10.0-20.0,SCHEDULED TRIBES,1,ADILABAD,343,4396,150,2702,2852
10.0-20.0,SCHEDULED TRIBES,2,NIZAMABAD,6,79,28,15,42
10.0-20.0,SCHEDULED TRIBES,3,KARIMNAGAR,12,139,68,23,90
10.0-20.0,SCHEDULED TRIBES,4,MEDAK,43,556,37,409,445
10.0-20.0,SCHEDULED TRIBES,5,RANGAREDDY,45,602,69,234,304
10.0-20.0,SCHEDULED TRIBES,6,MAHABUBNAGAR,86,1155,126,465,592
10.0-20.0,SCHEDULED TRIBES,7,NALGONDA,39,478,178,127,305
10.0-20.0,SCHEDULED TRIBES,8,WARANGAL,169,2241,1257,526,1783
10.0-20.0,SCHEDULED TRIBES,9,KHAMMAM,263,3407,514,1830,2344
10.0-20.0,SCHEDULED TRIBES,10,SRIKAKULAM,19,230,46,62,108
10.0-20.0,SCHEDULED TRIBES,11,VIZIANAGARAM,47,590,200,342,542
10.0-20.0,SCHEDULED TRIBES,12,VISAKHAPATNAM,740,9468,1296,4634,5930
10.0-20.0,SCHEDULED TRIBES,13,EAST GODAVARI,425,5364,609,1021,1631
10.0-20.0,SCHEDULED TRIBES,14,WEST GODAVARI,58,724,737,165,902
10.0-20.0,SCHEDULED TRIBES,15,KRISHNA,6,74,37,0,37
10.0-20.0,SCHEDULED TRIBES,16,GUNTUR,7,88,44,0,44
10.0-20.0,SCHEDULED TRIBES,17,PRAKASAM,3,40,13,0,13
10.0-20.0,SCHEDULED TRIBES,18,NELLORE,6,79,34,0,35
10.0-20.0,SCHEDULED TRIBES,19,KADAPA,5,57,5,23,29
10.0-20.0,SCHEDULED TRIBES,20,KURNOOL,18,209,26,107,133
10.0-20.0,SCHEDULED TRIBES,21,ANANTHAPUR,37,462,20,313,333
10.0-20.0,SCHEDULED TRIBES,22,CHITTOOR,3,33,6,19,25
10.0-20.0,ALL SOCIAL GROUPS,1,ADILABAD,1780,22881,1953,15466,17419
10.0-20.0,ALL SOCIAL GROUPS,2,NIZAMABAD,387,5004,2907,1565,4472
10.0-20.0,ALL SOCIAL GROUPS,3,KARIMNAGAR,935,11931,6444,1700,8144
10.0-20.0,ALL SOCIAL GROUPS,4,MEDAK,1569,20264,3754,10308,14062
10.0-20.0,ALL SOCIAL GROUPS,5,RANGAREDDY,1240,16209,2399,3511,5910
10.0-20.0,ALL SOCIAL GROUPS,6,MAHABUBNAGAR,3201,41967,10183,19595,29778
10.0-20.0,ALL SOCIAL GROUPS,7,NALGONDA,2007,25235,9747,7156,16903
10.0-20.0,ALL SOCIAL GROUPS,8,WARANGAL,1507,19725,7001,6281,13282
10.0-20.0,ALL SOCIAL GROUPS,9,KHAMMAM,1058,13559,4735,6976,11712
10.0-20.0,ALL SOCIAL GROUPS,10,SRIKAKULAM,345,4403,1972,2467,4439
10.0-20.0,ALL SOCIAL GROUPS,11,VIZIANAGARAM,504,6542,1801,3303,5104
10.0-20.0,ALL SOCIAL GROUPS,12,VISAKHAPATNAM,997,12802,2812,5579,8391
10.0-20.0,ALL SOCIAL GROUPS,13,EAST GODAVARI,886,11415,3927,2913,6839
10.0-20.0,ALL SOCIAL GROUPS,14,WEST GODAVARI,770,9612,8879,976,9855
10.0-20.0,ALL SOCIAL GROUPS,15,KRISHNA,611,7718,3201,4068,7269
10.0-20.0,ALL SOCIAL GROUPS,16,GUNTUR,501,6493,3598,1650,5249
10.0-20.0,ALL SOCIAL GROUPS,17,PRAKASAM,1904,24010,3482,12147,15629
10.0-20.0,ALL SOCIAL GROUPS,18,NELLORE,1767,22856,8127,7605,15732
10.0-20.0,ALL SOCIAL GROUPS,19,KADAPA,823,10144,1710,6346,8057
10.0-20.0,ALL SOCIAL GROUPS,20,KURNOOL,3853,48661,9525,33139,42664
10.0-20.0,ALL SOCIAL GROUPS,21,ANANTHAPUR,4002,52450,8983,35569,44552
10.0-20.0,ALL SOCIAL GROUPS,22,CHITTOOR,921,11917,3126,3827,6953
7.5-10.0,SCHEDULED CASTE,1,ADILABAD,231,1967,67,1460,1528
7.5-10.0,SCHEDULED CASTE,2,NIZAMABAD,18,153,47,20,68
7.5-10.0,SCHEDULED CASTE,3,KARIMNAGAR,37,311,101,87,188
7.5-10.0,SCHEDULED CASTE,4,MEDAK,65,554,49,296,345
7.5-10.0,SCHEDULED CASTE,5,RANGAREDDY,53,454,54,172,226
7.5-10.0,SCHEDULED CASTE,6,MAHABUBNAGAR,202,1717,230,882,1112
7.5-10.0,SCHEDULED CASTE,7,NALGONDA,64,542,130,164,294
7.5-10.0,SCHEDULED CASTE,8,WARANGAL,132,1128,428,421,848
7.5-10.0,SCHEDULED CASTE,9,KHAMMAM,43,366,120,145,265
7.5-10.0,SCHEDULED CASTE,10,SRIKAKULAM,2,18,9,0,9
7.5-10.0,SCHEDULED CASTE,11,VIZIANAGARAM,15,129,52,24,76
7.5-10.0,SCHEDULED CASTE,12,VISAKHAPATNAM,6,54,27,5,32
7.5-10.0,SCHEDULED CASTE,13,EAST GODAVARI,18,155,49,24,73
7.5-10.0,SCHEDULED CASTE,14,WEST GODAVARI,26,217,261,0,261
7.5-10.0,SCHEDULED CASTE,15,KRISHNA,28,240,109,63,171
7.5-10.0,SCHEDULED CASTE,16,GUNTUR,48,409,213,17,230
7.5-10.0,SCHEDULED CASTE,17,PRAKASAM,52,434,57,171,228
7.5-10.0,SCHEDULED CASTE,18,NELLORE,43,364,164,72,236
7.5-10.0,SCHEDULED CASTE,19,KADAPA,11,95,10,36,46
7.5-10.0,SCHEDULED CASTE,20,KURNOOL,157,1329,191,737,928
7.5-10.0,SCHEDULED CASTE,21,ANANTHAPUR,88,755,53,398,451
7.5-10.0,SCHEDULED CASTE,22,CHITTOOR,19,164,51,53,104
