ANDHRA PRADESH,KADAPA,OTHERS,20.0 & ABOVE,45,NANDALUR,0,0,23,0,23
ANDHRA PRADESH,KADAPA,OTHERS,20.0 & ABOVE,46,PENAGALUR,0,0,3,3,6
ANDHRA PRADESH,KADAPA,OTHERS,20.0 & ABOVE,47,CHITVEL,1,23,23,0,23
ANDHRA PRADESH,KADAPA,OTHERS,20.0 & ABOVE,48,RAJAMPET,0,0,23,0,23
ANDHRA PRADESH,KADAPA,OTHERS,20.0 & ABOVE,49,PULLAMPETA,3,160,3,3,6
ANDHRA PRADESH,KADAPA,OTHERS,20.0 & ABOVE,50,OBULAVARIPALLE,1,334,23,0,23
ANDHRA PRADESH,KADAPA,OTHERS,20.0 & ABOVE,51,KODUR,3,261,3,3,6
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,1,KONDAPURAM,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,2,MYLAVARAM,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,3,PEDDAMUDIUM,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,4,RAJUPALEM,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,5,DUVVUR,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,6,S.MYDUKUR,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,7,BRAHMAMGARIMATTAM,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,8,SRI AVADHUTHA KASINAYANA,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,9,KALASAPADU,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,10,PORUMAMILLA,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,11,B.KODUR,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,12,BADVEL,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,13,GOPAVARAM,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,14,KHAJIPET,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,15,CHAPAD,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,16,PRODDATUR,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,17,JAMMALAMADUGU,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,18,MUDDANUR,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,19,SIMHADRIPURAM,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,20,LINGALA,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,21,PULIVENDLA,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,22,VEMULA,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,23,THONDUR,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,24,VEERAPUNAYUNIPALLE,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,25,YERRAGUNTLA,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,26,KAMALAPURAM,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,27,VALLUR,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,28,CHENNUR,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,29,ATLUR,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,30,VONTIMITTA,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,31,SIDHOUT,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,32,CUDDAPAH,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,33,CHINTHAKOMMADINNE,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,34,PENDLIMARRI,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,35,VEMPALLE,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,36,CHAKRAYAPET,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,37,GALIVEEDU,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,38,CHINNAMANDEM,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,39,SAMBEPALLE,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,40,T SUNDUPALLE,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,41,RAYACHOTI,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,42,LAKKIREDDIPALLE,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,43,RAMAPURAM,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,44,VEERABALLE,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,45,NANDALUR,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,46,PENAGALUR,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,47,CHITVEL,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,48,RAJAMPET,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,49,PULLAMPETA,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,50,OBULAVARIPALLE,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,20.0 & ABOVE,51,KODUR,1,41,0,0,0
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,1,KONDAPURAM,1,20,3,3,6
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,2,MYLAVARAM,2,48,0,0,0
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,3,PEDDAMUDIUM,2,46,23,0,23
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,4,RAJUPALEM,2,54,23,0,23
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,5,DUVVUR,0,0,3,3,6
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,6,S.MYDUKUR,1,282,3,3,6
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,7,BRAHMAMGARIMATTAM,0,0,33,0,33
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,8,SRI AVADHUTHA KASINAYANA,0,0,23,0,23
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,9,KALASAPADU,0,0,23,0,23
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,10,PORUMAMILLA,1,36,23,0,23
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,11,B.KODUR,2,45,23,0,23
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,12,BADVEL,1,174,23,0,23
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,13,GOPAVARAM,2,54,3,3,6
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,14,KHAJIPET,1,65,3,3,6
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,15,CHAPAD,0,0,23,0,23
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,16,PRODDATUR,2,97,23,0,23
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,17,JAMMALAMADUGU,0,0,3,3,6
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,18,MUDDANUR,2,47,0,0,0
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,19,SIMHADRIPURAM,2,44,33,0,33
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,20,LINGALA,4,103,23,0,23
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,21,PULIVENDLA,0,0,3,3,6
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,22,VEMULA,0,0,3,3,6
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,23,THONDUR,0,0,3,3,6
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,24,VEERAPUNAYUNIPALLE,1,27,3,3,6
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,25,YERRAGUNTLA,2,61,23,0,23
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,26,KAMALAPURAM,0,0,23,0,23
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,27,VALLUR,0,0,3,3,6
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,28,CHENNUR,0,0,33,0,33
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,29,ATLUR,0,0,23,0,23
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,30,VONTIMITTA,0,0,18,0,18
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,31,SIDHOUT,0,0,3,3,6
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,32,CUDDAPAH,0,0,23,0,23
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,33,CHINTHAKOMMADINNE,1,24,23,0,23
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,34,PENDLIMARRI,0,0,23,0,23
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,35,VEMPALLE,0,0,23,0,23
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,36,CHAKRAYAPET,3,110,23,0,23
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,37,GALIVEEDU,2,40,3,3,6
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,38,CHINNAMANDEM,1,20,23,0,23
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,39,SAMBEPALLE,1,25,23,0,23
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,40,T SUNDUPALLE,3,74,3,3,6
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,41,RAYACHOTI,2,42,3,3,6
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,42,LAKKIREDDIPALLE,0,0,3,3,6
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,43,RAMAPURAM,0,0,23,0,23
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,44,VEERABALLE,0,0,23,0,23
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,45,NANDALUR,0,0,23,0,23
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,46,PENAGALUR,0,0,3,3,6
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,47,CHITVEL,1,23,23,0,23
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,48,RAJAMPET,0,0,23,0,23
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,49,PULLAMPETA,3,160,3,3,6
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,50,OBULAVARIPALLE,1,334,3,3,6
ANDHRA PRADESH,KADAPA,ALL SOCIAL GROUPS,20.0 & ABOVE,51,KODUR,4,302,23,0,23
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,1,KONDAPURAM,0,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,2,MYLAVARAM,0,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,3,PEDDAMUDIUM,0,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,4,RAJUPALEM,0,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,5,DUVVUR,0,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,6,S.MYDUKUR,0,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,7,BRAHMAMGARIMATTAM,0,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,8,SRI AVADHUTHA KASINAYANA,0,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,9,KALASAPADU,0,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,10,PORUMAMILLA,1,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,11,B.KODUR,0,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,12,BADVEL,0,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,13,GOPAVARAM,0,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,14,KHAJIPET,0,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,15,CHAPAD,0,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,16,PRODDATUR,1,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,17,JAMMALAMADUGU,0,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,18,MUDDANUR,0,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,19,SIMHADRIPURAM,0,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,20,LINGALA,0,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,21,PULIVENDLA,0,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,22,VEMULA,0,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,23,THONDUR,0,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,24,VEERAPUNAYUNIPALLE,0,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,25,YERRAGUNTLA,0,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,26,KAMALAPURAM,0,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,27,VALLUR,0,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,28,CHENNUR,0,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,29,ATLUR,0,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,30,VONTIMITTA,0,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,31,SIDHOUT,0,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,32,CUDDAPAH,0,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,33,CHINTHAKOMMADINNE,0,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,34,PENDLIMARRI,0,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,35,VEMPALLE,0,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,36,CHAKRAYAPET,0,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,37,GALIVEEDU,0,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,38,CHINNAMANDEM,0,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,39,SAMBEPALLE,0,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,40,T SUNDUPALLE,0,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,41,RAYACHOTI,0,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,42,LAKKIREDDIPALLE,0,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,43,RAMAPURAM,0,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,44,VEERABALLE,0,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,45,NANDALUR,0,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,46,PENAGALUR,0,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,47,CHITVEL,0,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,48,RAJAMPET,0,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,49,PULLAMPETA,0,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,50,OBULAVARIPALLE,0,0,0,0,0
ANDHRA PRADESH,KADAPA,INSTITUTIONAL,Below 0.5,51,KODUR,0,0,0,0,0
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,1,KONDAPURAM,191,63,113,0,113
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,2,MYLAVARAM,404,129,113,0,113
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,3,PEDDAMUDIUM,74,27,113,0,113
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,4,RAJUPALEM,356,102,113,0,113
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,5,DUVVUR,449,129,113,0,113
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,6,S.MYDUKUR,520,161,113,0,113
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,7,BRAHMAMGARIMATTAM,726,261,113,0,113
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,8,SRI AVADHUTHA KASINAYANA,367,120,45,7,52
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,9,KALASAPADU,344,108,113,0,113
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,10,PORUMAMILLA,432,119,113,0,113
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,11,B.KODUR,321,110,17,62,79
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,12,BADVEL,480,120,113,0,113
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,13,GOPAVARAM,440,131,113,0,113
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,14,KHAJIPET,957,265,113,0,113
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,15,CHAPAD,135,34,113,0,113
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,16,PRODDATUR,241,74,113,0,113
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,17,JAMMALAMADUGU,95,22,113,0,113
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,18,MUDDANUR,236,75,17,62,79
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,19,SIMHADRIPURAM,156,61,113,0,113
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,20,LINGALA,60,18,113,0,113
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,21,PULIVENDLA,77,27,113,0,113
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,22,VEMULA,68,26,17,62,79
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,23,THONDUR,63,22,113,0,113
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,24,VEERAPUNAYUNIPALLE,64,20,113,0,113
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,25,YERRAGUNTLA,78,26,113,0,113
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,26,KAMALAPURAM,364,105,17,62,79
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,27,VALLUR,372,100,113,0,113
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,28,CHENNUR,246,67,113,0,113
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,29,ATLUR,509,170,113,0,113
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,30,VONTIMITTA,341,89,45,7,52
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,31,SIDHOUT,345,87,17,62,79
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,32,CUDDAPAH,237,58,17,62,79
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,33,CHINTHAKOMMADINNE,222,59,113,0,113
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,34,PENDLIMARRI,138,43,34,0,34
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,35,VEMPALLE,110,38,17,62,79
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,36,CHAKRAYAPET,146,43,17,62,79
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,37,GALIVEEDU,109,30,113,0,113
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,38,CHINNAMANDEM,154,46,113,0,113
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,39,SAMBEPALLE,304,103,113,0,113
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,40,T SUNDUPALLE,495,131,113,0,113
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,41,RAYACHOTI,229,64,113,0,113
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,42,LAKKIREDDIPALLE,186,56,45,7,52
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,43,RAMAPURAM,184,52,113,0,113
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,44,VEERABALLE,271,78,17,62,79
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,45,NANDALUR,277,76,17,62,79
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,46,PENAGALUR,383,90,113,0,113
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,47,CHITVEL,553,165,113,0,113
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,48,RAJAMPET,659,156,113,0,113
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,49,PULLAMPETA,394,99,113,0,113
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,50,OBULAVARIPALLE,156,43,45,7,52
ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,Below 0.5,51,KODUR,520,142,113,0,113
ANDHRA PRADESH,KADAPA,OTHERS,Below 0.5,1,KONDAPURAM,2909,831,382,95,478
ANDHRA PRADESH,KADAPA,OTHERS,Below 0.5,2,MYLAVARAM,1562,443,1091,18,1109
ANDHRA PRADESH,KADAPA,OTHERS,Below 0.5,3,PEDDAMUDIUM,880,304,382,95,478
ANDHRA PRADESH,KADAPA,OTHERS,Below 0.5,4,RAJUPALEM,1860,611,382,95,478
ANDHRA PRADESH,KADAPA,OTHERS,Below 0.5,5,DUVVUR,3782,1192,159,19,178
ANDHRA PRADESH,KADAPA,OTHERS,Below 0.5,6,S.MYDUKUR,3529,1063,382,95,478
ANDHRA PRADESH,KADAPA,OTHERS,Below 0.5,7,BRAHMAMGARIMATTAM,1743,568,382,95,478
ANDHRA PRADESH,KADAPA,OTHERS,Below 0.5,8,SRI AVADHUTHA KASINAYANA,1137,350,382,95,478
ANDHRA PRADESH,KADAPA,OTHERS,Below 0.5,9,KALASAPADU,1848,507,382,95,478
ANDHRA PRADESH,KADAPA,OTHERS,Below 0.5,10,PORUMAMILLA,2547,699,235,1046,1281
ANDHRA PRADESH,KADAPA,OTHERS,Below 0.5,11,B.KODUR,1294,366,235,1046,1281
ANDHRA PRADESH,KADAPA,OTHERS,Below 0.5,12,BADVEL,4742,1252,382,95,478
ANDHRA PRADESH,KADAPA,OTHERS,Below 0.5,13,GOPAVARAM,2163,580,382,95,478
ANDHRA PRADESH,KADAPA,OTHERS,Below 0.5,14,KHAJIPET,3885,1185,382,95,478
ANDHRA PRADESH,KADAPA,OTHERS,Below 0.5,15,CHAPAD,4350,1323,1091,18,1109
ANDHRA PRADESH,KADAPA,OTHERS,Below 0.5,16,PRODDATUR,2197,684,382,95,478
ANDHRA PRADESH,KADAPA,OTHERS,Below 0.5,17,JAMMALAMADUGU,2043,567,235,1046,1281
ANDHRA PRADESH,KADAPA,OTHERS,Below 0.5,18,MUDDANUR,1825,487,382,95,478
ANDHRA PRADESH,KADAPA,OTHERS,Below 0.5,19,SIMHADRIPURAM,641,211,235,1046,1281
ANDHRA PRADESH,KADAPA,OTHERS,Below 0.5,20,LINGALA,565,194,235,1046,1281
ANDHRA PRADESH,KADAPA,OTHERS,Below 0.5,21,PULIVENDLA,1099,351,235,1046,1281
