size_class,social_group,state_name,state_code,district_name,district_code,total_holdings_no,total_holdings_area,gross_cropped_area_irrigated,gross_cropped_area_unirrigated,gross_cropped_area_total
3.0-4.0,SCHEDULED CASTE,UTTAR PRADESH,9,DEORIA,190,16,57,48,12,61
3.0-4.0,SCHEDULED CASTE,UTTAR PRADESH,9,AZAMGARH,191,62,209,176,14,190
3.0-4.0,SCHEDULED CASTE,UTTAR PRADESH,9,MAU,192,80,289,289,0,289
3.0-4.0,SCHEDULED CASTE,UTTAR PRADESH,9,BALLIA,193,11,38,84,0,84
3.0-4.0,SCHEDULED CASTE,UTTAR PRADESH,9,JAUNPUR,194,25,86,129,12,141
3.0-4.0,SCHEDULED CASTE,UTTAR PRADESH,9,GHAZIPUR,195,1425,4495,6357,2123,8480
3.0-4.0,SCHEDULED CASTE,UTTAR PRADESH,9,CHANDAULI,196,31,107,147,0,147
3.0-4.0,SCHEDULED CASTE,UTTAR PRADESH,9,VARANASI,197,3,10,13,2,15
3.0-4.0,SCHEDULED CASTE,UTTAR PRADESH,9,SANT RAVIDAS NAGAR,198,1,3,3,0,3
3.0-4.0,SCHEDULED CASTE,UTTAR PRADESH,9,MIRZAPUR,199,433,1462,2362,351,2713
3.0-4.0,SCHEDULED CASTE,UTTAR PRADESH,9,SONEBHADRA,200,827,2838,964,2795,3759
3.0-4.0,SCHEDULED CASTE,UTTAR PRADESH,9,KASHIRAM NAGAR,202,170,591,679,171,850
3.0-4.0,SCHEDULED CASTE,UTTAR PRADESH,,CHOTRAPATI SAHOOJI MAHARA,,57,194,296,0,297
3.0-4.0,OTHERS,UTTAR PRADESH,9,SAHARANPUR,132,10152,35500,47134,8784,55918
3.0-4.0,OTHERS,UTTAR PRADESH,9,MUZAFFARNAGAR,133,9791,33288,48151,116,48267
3.0-4.0,OTHERS,UTTAR PRADESH,9,GHAZIABAD,140,3673,12638,21487,0,21487
3.0-4.0,OTHERS,UTTAR PRADESH,9,MORADABAD,135,8024,27567,36143,10042,46185
3.0-4.0,OTHERS,UTTAR PRADESH,9,BULANDSHAHAR,142,6590,22494,37845,2656,40500
3.0-4.0,OTHERS,UTTAR PRADESH,9,JYOTIBA PHULE NAGAR,137,4481,15408,18081,3923,22004
3.0-4.0,OTHERS,UTTAR PRADESH,9,MEERUT,138,5744,19764,33261,1,33262
3.0-4.0,OTHERS,UTTAR PRADESH,9,BAGHPAT,139,3627,12379,20354,48,20402
3.0-4.0,OTHERS,UTTAR PRADESH,9,BIJNOR,134,9335,32613,29279,5286,34565
3.0-4.0,OTHERS,UTTAR PRADESH,9,GAUTAM BUDDH NAGAR,141,1391,4811,9402,0,9402
3.0-4.0,OTHERS,UTTAR PRADESH,9,RAMPUR,136,4204,14496,24727,245,24973
3.0-4.0,OTHERS,UTTAR PRADESH,9,ALIGARH,143,9645,33314,44808,4222,49031
3.0-4.0,OTHERS,UTTAR PRADESH,9,MAHA MAYA NAGAR,144,4358,14695,22319,1318,23637
3.0-4.0,OTHERS,UTTAR PRADESH,9,MATHURA,145,9856,34098,54205,4255,58460
3.0-4.0,OTHERS,UTTAR PRADESH,9,AGRA,146,9040,31247,27672,15822,43494
3.0-4.0,OTHERS,UTTAR PRADESH,9,FIROZABAD,147,4968,17341,25154,3861,29015
3.0-4.0,OTHERS,UTTAR PRADESH,9,ETAH,201,3895,13214,18257,2109,20366
3.0-4.0,OTHERS,UTTAR PRADESH,9,MAINPURI,148,3007,10350,16634,1075,17709
3.0-4.0,OTHERS,UTTAR PRADESH,9,BADAAYU,149,9081,30871,29053,13438,42490
3.0-4.0,OTHERS,UTTAR PRADESH,9,BAREILLY,150,6763,23162,36360,1663,38023
3.0-4.0,OTHERS,UTTAR PRADESH,9,PILIBHIT,151,5931,20291,31369,104,31473
3.0-4.0,OTHERS,UTTAR PRADESH,9,SHAHJAHANPUR,152,8677,29511,33415,2100,35515
3.0-4.0,OTHERS,UTTAR PRADESH,9,KHERI,153,13619,46481,53073,13957,67030
3.0-4.0,OTHERS,UTTAR PRADESH,9,SITAPUR,154,7461,25439,29740,4796,34536
3.0-4.0,OTHERS,UTTAR PRADESH,9,HARDOI,155,8123,29718,35717,11573,47290
3.0-4.0,OTHERS,UTTAR PRADESH,9,UNNAO,156,4824,16520,19080,3697,22776
3.0-4.0,OTHERS,UTTAR PRADESH,9,LUCKNOW,157,2561,8879,11164,446,11610
3.0-4.0,OTHERS,UTTAR PRADESH,9,RAEBARELI,158,4852,16080,24317,1647,25964
3.0-4.0,OTHERS,UTTAR PRADESH,9,FARRUKHABAD,159,3242,11051,15249,1428,16676
3.0-4.0,OTHERS,UTTAR PRADESH,9,KANNAUJ,160,2294,7860,12076,1780,13856
3.0-4.0,OTHERS,UTTAR PRADESH,9,ETAWAH,161,3307,11414,13217,3323,16540
3.0-4.0,OTHERS,UTTAR PRADESH,9,AURAIYA,162,2898,9912,12409,3013,15422
3.0-4.0,OTHERS,UTTAR PRADESH,9,RAMABAI NAGAR/KANPUR DEHA,163,5167,17853,17673,6398,24071
3.0-4.0,OTHERS,UTTAR PRADESH,9,KANPUR NAGAR,164,3802,12728,18169,2731,20900
3.0-4.0,OTHERS,UTTAR PRADESH,9,JALAUN,165,11441,39127,24258,19643,43901
3.0-4.0,OTHERS,UTTAR PRADESH,9,JHANSI,166,10174,35811,26579,28483,55062
3.0-4.0,OTHERS,UTTAR PRADESH,9,LALITPUR,167,7546,26059,22252,14624,36875
3.0-4.0,OTHERS,UTTAR PRADESH,2,HAMIRPUR,28,9198,31717,14968,30807,45775
3.0-4.0,OTHERS,UTTAR PRADESH,9,HAMIRPUR,168,9198,31717,14968,30807,45775
3.0-4.0,OTHERS,UTTAR PRADESH,9,MAHOBA,169,7084,24425,12651,15056,27706
3.0-4.0,OTHERS,UTTAR PRADESH,9,BANDA,170,11151,38572,21817,24827,46644
3.0-4.0,OTHERS,UTTAR PRADESH,9,CHITRAKOOT,171,4277,14332,3510,11598,15108
3.0-4.0,OTHERS,UTTAR PRADESH,9,FATEHPUR,172,7209,24487,23281,8208,31490
3.0-4.0,OTHERS,UTTAR PRADESH,8,PRATAPGARH,131,3450,12098,15184,3968,19152
3.0-4.0,OTHERS,UTTAR PRADESH,9,PRATAPGARH,173,3450,12098,15184,3968,19152
3.0-4.0,OTHERS,UTTAR PRADESH,9,KAUSHAMBI,174,2781,9221,12721,1577,14298
3.0-4.0,OTHERS,UTTAR PRADESH,9,ALLAHABAD,175,9736,33678,31922,6091,38013
3.0-4.0,OTHERS,UTTAR PRADESH,9,BARABANKI,176,3672,12423,19676,1982,21658
3.0-4.0,OTHERS,UTTAR PRADESH,9,FAIZABAD,177,2032,7008,11187,156,11343
3.0-4.0,OTHERS,UTTAR PRADESH,9,AMBEDKAR NAGAR,178,1790,6114,9319,307,9626
3.0-4.0,OTHERS,UTTAR PRADESH,9,SULTANPUR,179,2171,7417,11072,1167,12239
3.0-4.0,OTHERS,UTTAR PRADESH,9,BEHRAICH,180,5089,17947,8887,19862,28749
3.0-4.0,OTHERS,UTTAR PRADESH,9,SHRAWASTI,181,2449,8417,5885,6787,12672
3.0-4.0,OTHERS,UTTAR PRADESH,9,BALRAMPUR,182,4447,14875,7023,13506,20529
3.0-4.0,OTHERS,UTTAR PRADESH,9,GONDA,183,5038,16644,12595,5606,18201
3.0-4.0,OTHERS,UTTAR PRADESH,9,SIDDHARTH NAGAR,184,3759,12724,10418,8274,18692
3.0-4.0,OTHERS,UTTAR PRADESH,9,BASTI,185,2835,9638,11692,2254,13946
3.0-4.0,OTHERS,UTTAR PRADESH,9,SANT KABIR NAGAR,186,1816,6251,6061,593,6654
3.0-4.0,OTHERS,UTTAR PRADESH,9,MAHARAJGANJ,187,3030,10372,16753,1329,18083
3.0-4.0,OTHERS,UTTAR PRADESH,9,GORAKHPUR,188,4977,16656,13696,6329,20025
3.0-4.0,OTHERS,UTTAR PRADESH,9,KUSHI NAGAR,189,2733,9257,8806,403,9209
3.0-4.0,OTHERS,UTTAR PRADESH,9,DEORIA,190,3341,11359,15045,3181,18227
3.0-4.0,OTHERS,UTTAR PRADESH,9,AZAMGARH,191,6328,21686,33145,1251,34396
3.0-4.0,OTHERS,UTTAR PRADESH,9,MAU,192,1827,6282,10815,37,10852
3.0-4.0,OTHERS,UTTAR PRADESH,9,BALLIA,193,4986,17047,28267,2759,31026
3.0-4.0,OTHERS,UTTAR PRADESH,9,JAUNPUR,194,4436,14779,19398,3709,23106
3.0-4.0,OTHERS,UTTAR PRADESH,9,GHAZIPUR,195,3186,10879,11945,3001,14946
3.0-4.0,OTHERS,UTTAR PRADESH,9,CHANDAULI,196,2622,9013,17589,136,17725
3.0-4.0,OTHERS,UTTAR PRADESH,9,VARANASI,197,507,1749,2473,617,3090
3.0-4.0,OTHERS,UTTAR PRADESH,9,SANT RAVIDAS NAGAR,198,1123,3717,3516,2046,5562
3.0-4.0,OTHERS,UTTAR PRADESH,9,MIRZAPUR,199,4660,15800,13648,6523,20171
3.0-4.0,OTHERS,UTTAR PRADESH,9,SONEBHADRA,200,3523,12073,333,5981,6314
3.0-4.0,OTHERS,UTTAR PRADESH,9,KASHIRAM NAGAR,202,2800,9530,12410,2446,14857
3.0-4.0,OTHERS,UTTAR PRADESH,,CHOTRAPATI SAHOOJI MAHARA,,3952,13633,23824,706,24530
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,SAHARANPUR,132,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,MUZAFFARNAGAR,133,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,GHAZIABAD,140,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,MORADABAD,135,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,BULANDSHAHAR,142,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,JYOTIBA PHULE NAGAR,137,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,MEERUT,138,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,BAGHPAT,139,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,BIJNOR,134,9,31,0,62,62
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,GAUTAM BUDDH NAGAR,141,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,RAMPUR,136,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,ALIGARH,143,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,MAHA MAYA NAGAR,144,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,MATHURA,145,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,AGRA,146,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,FIROZABAD,147,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,ETAH,201,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,MAINPURI,148,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,BADAAYU,149,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,BAREILLY,150,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,PILIBHIT,151,1,3,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,SHAHJAHANPUR,152,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,KHERI,153,201,708,1182,18,1200
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,SITAPUR,154,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,HARDOI,155,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,UNNAO,156,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,LUCKNOW,157,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,RAEBARELI,158,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,FARRUKHABAD,159,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,KANNAUJ,160,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,ETAWAH,161,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,AURAIYA,162,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,RAMABAI NAGAR/KANPUR DEHA,163,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,KANPUR NAGAR,164,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,JALAUN,165,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,JHANSI,166,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,LALITPUR,167,163,573,471,441,912
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,2,HAMIRPUR,28,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,HAMIRPUR,168,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,MAHOBA,169,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,BANDA,170,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,CHITRAKOOT,171,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,FATEHPUR,172,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,8,PRATAPGARH,131,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,PRATAPGARH,173,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,KAUSHAMBI,174,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,ALLAHABAD,175,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,BARABANKI,176,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,FAIZABAD,177,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,AMBEDKAR NAGAR,178,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,SULTANPUR,179,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,BEHRAICH,180,25,86,66,94,161
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,SHRAWASTI,181,10,37,0,70,70
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,BALRAMPUR,182,73,249,218,256,474
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,GONDA,183,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,SIDDHARTH NAGAR,184,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,BASTI,185,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,SANT KABIR NAGAR,186,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,MAHARAJGANJ,187,23,80,80,0,80
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,GORAKHPUR,188,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,KUSHI NAGAR,189,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,DEORIA,190,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,AZAMGARH,191,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,MAU,192,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,BALLIA,193,4,14,14,0,14
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,JAUNPUR,194,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,GHAZIPUR,195,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,CHANDAULI,196,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,VARANASI,197,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,SANT RAVIDAS NAGAR,198,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,MIRZAPUR,199,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,SONEBHADRA,200,1540,5290,3567,3685,7252
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,9,KASHIRAM NAGAR,202,0,0,0,0,0
3.0-4.0,SCHEDULED TRIBES,UTTAR PRADESH,,CHOTRAPATI SAHOOJI MAHARA,,0,0,0,0,0
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,SAHARANPUR,132,10474,36589,48714,8845,57559
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,MUZAFFARNAGAR,133,10001,34004,49224,116,49340
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,GHAZIABAD,140,3795,13043,22417,0,22417
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,MORADABAD,135,8306,28512,37265,10436,47700
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,BULANDSHAHAR,142,6976,23809,39905,2851,42756
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,JYOTIBA PHULE NAGAR,137,4707,16217,18880,4285,23164
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,MEERUT,138,5913,20353,34162,1,34164
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,BAGHPAT,139,3643,12433,20426,48,20474
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,BIJNOR,134,9846,34367,30314,6163,36477
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,GAUTAM BUDDH NAGAR,141,1465,5061,9890,0,9890
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,RAMPUR,136,4477,15441,26261,245,26507
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,ALIGARH,143,10141,35008,47085,4485,51570
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,MAHA MAYA NAGAR,144,4560,15394,23373,1472,24846
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,MATHURA,145,10400,35981,56660,4738,61398
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,AGRA,146,9467,32703,29056,16277,45334
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,FIROZABAD,147,5318,18567,26914,4215,31129
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,ETAH,201,4096,13898,19170,2185,21355
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,MAINPURI,148,3155,10870,17378,1113,18491
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,BADAAYU,149,9552,32477,30484,14043,44527
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,BAREILLY,150,6995,23927,37527,1700,39227
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,PILIBHIT,151,6187,21177,32728,106,32834
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,SHAHJAHANPUR,152,9092,30899,34782,2106,36888
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,KHERI,153,14646,49992,57877,14214,72091
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,SITAPUR,154,8529,29081,34332,5353,39685
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,HARDOI,155,9398,34041,41500,13155,54655
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,UNNAO,156,5305,18169,20855,4076,24931
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,LUCKNOW,157,2969,10272,13356,596,13952
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,RAEBARELI,158,5030,16685,25257,1709,26966
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,FARRUKHABAD,159,3358,11434,15688,1428,17116
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,KANNAUJ,160,2328,7976,12274,1784,14058
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,ETAWAH,161,3495,12058,13841,3636,17477
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,AURAIYA,162,3206,10962,13539,3381,16920
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,RAMABAI NAGAR/KANPUR DEHA,163,5389,18608,18725,6561,25286
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,KANPUR NAGAR,164,3964,13278,18836,2886,21722
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,JALAUN,165,13874,47169,29888,22322,52210
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,JHANSI,166,11505,40342,29272,32820,62092
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,LALITPUR,167,9280,31998,27435,17831,45267
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,2,HAMIRPUR,28,10039,34631,16954,33377,50331
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,HAMIRPUR,168,10039,34631,16954,33377,50331
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,MAHOBA,169,7889,27165,14101,16672,30773
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,BANDA,170,11611,40144,22887,25654,48540
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,CHITRAKOOT,171,4478,15011,3753,12046,15799
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,FATEHPUR,172,7415,25186,24174,8295,32468
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,8,PRATAPGARH,131,3471,12169,15258,3980,19238
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,PRATAPGARH,173,3471,12169,15258,3980,19238
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,KAUSHAMBI,174,2963,9829,13575,1700,15275
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,ALLAHABAD,175,10001,34588,32581,6376,38957
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,BARABANKI,176,4001,13493,21402,2069,23470
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,FAIZABAD,177,2080,7176,11463,163,11626
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,AMBEDKAR NAGAR,178,1810,6185,9388,309,9697
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,SULTANPUR,179,2186,7469,11148,1167,12315
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,BEHRAICH,180,5279,18586,9300,20443,29743
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,SHRAWASTI,181,2567,8823,6194,7180,13374
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,BALRAMPUR,182,4613,15444,7436,14008,21444
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,GONDA,183,5087,16813,12709,5723,18432
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,SIDDHARTH NAGAR,184,3797,12853,10532,8344,18876
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,BASTI,185,2858,9717,11773,2276,14049
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,SANT KABIR NAGAR,186,1836,6317,6127,593,6720
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,MAHARAJGANJ,187,3122,10684,16988,1395,18383
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,GORAKHPUR,188,4997,16722,13717,6348,20065
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,KUSHI NAGAR,189,2758,9343,8889,403,9293
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,DEORIA,190,3367,11452,15129,3194,18323
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,AZAMGARH,191,6414,21973,33398,1266,34664
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,MAU,192,1909,6578,11111,37,11148
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,BALLIA,193,5003,17106,28372,2759,31131
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,JAUNPUR,194,4466,14881,19536,3734,23270
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,GHAZIPUR,195,4632,15448,18358,5142,23500
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,CHANDAULI,196,2661,9147,17763,136,17899
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,VARANASI,197,515,1777,2496,626,3122
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,SANT RAVIDAS NAGAR,198,1126,3727,3519,2052,5571
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,MIRZAPUR,199,5106,17307,16056,6873,22929
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,SONEBHADRA,200,5894,20216,4870,12468,17339
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,9,KASHIRAM NAGAR,202,2974,10135,13103,2617,15720
3.0-4.0,ALL SOCIAL GROUPS,UTTAR PRADESH,,CHOTRAPATI SAHOOJI MAHARA,,4012,13838,24131,707,24837
2.0-3.0,INSTITUTIONAL,UTTAR PRADESH,9,SAHARANPUR,132,67,159,269,0,269
2.0-3.0,INSTITUTIONAL,UTTAR PRADESH,9,MUZAFFARNAGAR,133,30,72,132,0,132
2.0-3.0,INSTITUTIONAL,UTTAR PRADESH,9,GHAZIABAD,140,19,42,65,0,65
2.0-3.0,INSTITUTIONAL,UTTAR PRADESH,9,MORADABAD,135,21,49,86,12,98
2.0-3.0,INSTITUTIONAL,UTTAR PRADESH,9,BULANDSHAHAR,142,27,66,104,6,111
2.0-3.0,INSTITUTIONAL,UTTAR PRADESH,9,JYOTIBA PHULE NAGAR,137,9,20,18,9,28
2.0-3.0,INSTITUTIONAL,UTTAR PRADESH,9,MEERUT,138,29,70,133,0,133
2.0-3.0,INSTITUTIONAL,UTTAR PRADESH,9,BAGHPAT,139,26,60,121,0,121
2.0-3.0,INSTITUTIONAL,UTTAR PRADESH,9,BIJNOR,134,25,62,48,27,74
2.0-3.0,INSTITUTIONAL,UTTAR PRADESH,9,GAUTAM BUDDH NAGAR,141,21,53,91,0,91
2.0-3.0,INSTITUTIONAL,UTTAR PRADESH,9,RAMPUR,136,51,129,235,0,235
2.0-3.0,INSTITUTIONAL,UTTAR PRADESH,9,ALIGARH,143,35,88,122,14,137
